player,season,team,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
Jon Flanagan,2016-2017,Burnley,6,3,360,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley Fletcher,2016-2017,West Ham,16,2,367,4.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren Fletcher,2016-2017,West Brom,38,37,3231,35.9,2,3,5,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.06,0.08,0.14,0.06,0.14,0.0,0.0,0.0,0.0,0.0
Michael Folivi,2016-2017,Watford,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Fonte,2016-2017,Southampton,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Fonte,2016-2017,West Ham,16,16,1404,15.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Forshaw,2016-2017,Middlesbrough,34,30,2695,29.9,0,1,1,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Fraser Forster,2016-2017,Southampton,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Foster,2016-2017,West Brom,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timothy Fosu-Mensah,2016-2017,Manchester Utd,4,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon Francis,2016-2017,Bournemouth,34,34,2939,32.7,0,1,1,0,0,0,4,1,0.0,0.0,0.0,0.0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Ryan Fraser,2016-2017,Bournemouth,28,19,1764,19.6,3,5,8,3,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.15,0.26,0.41,0.15,0.41,0.0,0.0,0.0,0.0,0.0
George Friend,2016-2017,Middlesbrough,24,20,1964,21.8,0,2,2,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0
Zeki Fryers,2016-2017,Crystal Palace,8,0,188,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Fuchs,2016-2017,Leicester City,36,35,3103,34.5,2,3,5,2,0,0,10,0,0.0,0.0,0.0,0.0,0,0,0.06,0.09,0.15,0.06,0.15,0.0,0.0,0.0,0.0,0.0
Jay Fulton,2016-2017,Swansea City,11,9,690,7.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramiro Funes Mori,2016-2017,Everton,23,16,1543,17.1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Manolo Gabbiadini,2016-2017,Southampton,11,10,724,8.0,4,0,4,4,0,1,1,0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Brendan Galloway,2016-2017,West Brom,3,3,247,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Idrissa Gana Gueye,2016-2017,Everton,33,32,2681,29.8,1,1,2,1,0,0,11,0,0.0,0.0,0.0,0.0,0,0,0.03,0.03,0.07,0.03,0.07,0.0,0.0,0.0,0.0,0.0
Aleix García,2016-2017,Manchester City,4,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Gardner,2016-2017,West Brom,9,2,218,2.4,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.41,0.41,0.0,0.41,0.0,0.0,0.0,0.0,0.0
David de Gea,2016-2017,Manchester Utd,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rudy Gestede,2016-2017,Middlesbrough,16,4,533,5.9,1,0,1,1,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.17,0.0,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0
Kieran Gibbs,2016-2017,Arsenal,11,8,702,7.8,0,1,1,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.13,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0
Ben Gibson,2016-2017,Middlesbrough,38,38,3420,38.0,1,1,2,1,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0.03,0.03,0.05,0.03,0.05,0.0,0.0,0.0,0.0,0.0
Darron Gibson,2016-2017,Sunderland,12,7,640,7.1,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier Giroud,2016-2017,Arsenal,29,11,1206,13.4,12,3,15,12,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.9,0.22,1.12,0.9,1.12,0.0,0.0,0.0,0.0,0.0
Shay Given,2016-2017,Stoke City,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evandro Goebel,2016-2017,Hull City,11,7,576,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angel Gomes,2016-2017,Manchester Utd,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho Gomes,2016-2017,Watford,38,38,3337,37.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynden Gooch,2016-2017,Sunderland,11,4,366,4.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Gosling,2016-2017,Bournemouth,27,14,1366,15.2,2,0,2,2,0,0,6,0,0.0,0.0,0.0,0.0,0,0,0.13,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0
Lewis Grabban,2016-2017,Bournemouth,3,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Gradel,2016-2017,Bournemouth,11,0,134,1.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Grant,2016-2017,Stoke City,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Gray,2016-2017,Burnley,32,26,2259,25.1,9,3,12,7,2,2,2,0,0.0,0.0,0.0,0.0,0,0,0.36,0.12,0.48,0.28,0.4,0.0,0.0,0.0,0.0,0.0
Demarai Gray,2016-2017,Leicester City,30,9,1049,11.7,1,3,4,1,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.09,0.26,0.34,0.09,0.34,0.0,0.0,0.0,0.0,0.0
Kamil Grosicki,2016-2017,Hull City,15,12,1143,12.7,0,3,3,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.24,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0
Marko Grujić,2016-2017,Liverpool,5,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adlène Guedioura,2016-2017,Watford,12,9,721,8.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adlène Guedioura,2016-2017,Middlesbrough,5,0,140,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İlkay Gündoğan,2016-2017,Manchester City,10,9,704,7.8,3,1,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.38,0.13,0.51,0.38,0.51,0.0,0.0,0.0,0.0,0.0
Brad Guzan,2016-2017,Middlesbrough,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Harrop,2016-2017,Manchester Utd,1,1,90,1.0,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Eden Hazard,2016-2017,Chelsea,36,36,2982,33.1,16,5,21,14,2,3,3,0,0.0,0.0,0.0,0.0,0,0,0.48,0.15,0.63,0.42,0.57,0.0,0.0,0.0,0.0,0.0
Tom Heaton,2016-2017,Burnley,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Henderson,2016-2017,Liverpool,24,24,2116,23.5,1,4,5,1,0,0,8,0,0.0,0.0,0.0,0.0,0,0,0.04,0.17,0.21,0.04,0.21,0.0,0.0,0.0,0.0,0.0
Jeff Hendrick,2016-2017,Burnley,32,31,2692,29.9,2,1,3,2,0,0,6,1,0.0,0.0,0.0,0.0,0,0,0.07,0.03,0.1,0.07,0.1,0.0,0.0,0.0,0.0,0.0
Wayne Hennessey,2016-2017,Crystal Palace,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markus Henriksen,2016-2017,Hull City,15,6,638,7.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abel Hernández,2016-2017,Hull City,24,16,1425,15.8,4,3,7,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.25,0.19,0.44,0.25,0.44,0.0,0.0,0.0,0.0,0.0
Luis Hernández,2016-2017,Leicester City,4,3,327,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander Herrera,2016-2017,Manchester Utd,31,27,2464,27.4,1,5,6,1,0,0,6,2,0.0,0.0,0.0,0.0,0,0,0.04,0.18,0.22,0.04,0.22,0.0,0.0,0.0,0.0,0.0
Son Heung-min,2016-2017,Tottenham,34,23,2062,22.9,14,6,20,14,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.61,0.26,0.87,0.61,0.87,0.0,0.0,0.0,0.0,0.0
Rob Holding,2016-2017,Arsenal,9,9,810,9.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Holebas,2016-2017,Watford,33,33,2905,32.3,2,4,6,2,0,0,14,0,0.0,0.0,0.0,0.0,0,0,0.06,0.12,0.19,0.06,0.19,0.0,0.0,0.0,0.0,0.0
Mason Holgate,2016-2017,Everton,18,16,1372,15.2,0,1,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0
George Honeyman,2016-2017,Sunderland,5,2,235,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Huddlestone,2016-2017,Hull City,31,23,2026,22.5,1,0,1,0,1,1,5,1,0.0,0.0,0.0,0.0,0,0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Husband,2016-2017,Middlesbrough,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Huth,2016-2017,Leicester City,33,33,2926,32.5,2,1,3,2,0,0,9,0,0.0,0.0,0.0,0.0,0,0,0.06,0.03,0.09,0.06,0.09,0.0,0.0,0.0,0.0,0.0
Pierre Højbjerg,2016-2017,Southampton,22,14,1301,14.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon Ibe,2016-2017,Bournemouth,25,13,1055,11.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Didier Ibrahim Ndong,2016-2017,Sunderland,31,27,2520,28.0,1,0,1,1,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0
Zlatan Ibrahimović,2016-2017,Manchester Utd,28,27,2438,27.1,17,5,22,15,2,3,7,0,0.0,0.0,0.0,0.0,0,0,0.63,0.18,0.81,0.55,0.74,0.0,0.0,0.0,0.0,0.0
Odion Ighalo,2016-2017,Watford,18,14,1291,14.3,1,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0
Kelechi Iheanacho,2016-2017,Manchester City,20,5,537,6.0,4,3,7,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.67,0.5,1.17,0.67,1.17,0.0,0.0,0.0,0.0,0.0
Giannelli Imbula,2016-2017,Stoke City,12,9,796,8.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branislav Ivanović,2016-2017,Chelsea,13,6,589,6.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Iwobi,2016-2017,Arsenal,26,18,1456,16.2,3,4,7,3,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.19,0.25,0.43,0.19,0.43,0.0,0.0,0.0,0.0,0.0
Phil Jagielka,2016-2017,Everton,27,25,2250,25.0,3,2,5,3,0,0,5,2,0.0,0.0,0.0,0.0,0,0,0.12,0.08,0.2,0.12,0.2,0.0,0.0,0.0,0.0,0.0
Eldin Jakupović,2016-2017,Hull City,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matty James,2016-2017,Leicester City,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl Janmaat,2016-2017,Watford,27,18,1617,18.0,2,1,3,2,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.11,0.06,0.17,0.11,0.17,0.0,0.0,0.0,0.0,0.0
Vincent Janssen,2016-2017,Tottenham,27,7,845,9.4,2,2,4,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0.21,0.21,0.43,0.11,0.32,0.0,0.0,0.0,0.0,0.0
Adnan Januzaj,2016-2017,Sunderland,25,18,1629,18.1,0,2,2,0,0,0,4,2,0.0,0.0,0.0,0.0,0,0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0
Mile Jedinak,2016-2017,Crystal Palace,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl Jenkinson,2016-2017,Arsenal,1,1,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Jesus,2016-2017,Manchester City,10,8,650,7.2,7,4,11,6,1,1,2,0,0.0,0.0,0.0,0.0,0,0,0.97,0.55,1.52,0.83,1.38,0.0,0.0,0.0,0.0,0.0
Glen Johnson,2016-2017,Stoke City,23,21,1957,21.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy Jones,2016-2017,Sunderland,27,25,2270,25.2,1,0,1,1,0,0,8,0,0.0,0.0,0.0,0.0,0,0,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0
David Jones,2016-2017,Burnley,1,1,86,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil Jones,2016-2017,Manchester Utd,18,18,1584,17.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas Jutkiewicz,2016-2017,Burnley,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Kabasele,2016-2017,Watford,16,7,771,8.6,2,0,2,2,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.23,0.0,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0
Younès Kaboul,2016-2017,Watford,22,22,1820,20.2,2,0,2,2,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Younès Kaboul,2016-2017,Sunderland,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sullay Kaikai,2016-2017,Crystal Palace,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Kane,2016-2017,Tottenham,30,29,2521,28.0,29,5,34,24,5,6,3,0,0.0,0.0,0.0,0.0,0,0,1.04,0.18,1.21,0.86,1.04,0.0,0.0,0.0,0.0,0.0
N'Golo Kanté,2016-2017,Chelsea,35,35,3138,34.9,1,1,2,1,0,0,9,0,0.0,0.0,0.0,0.0,0,0,0.03,0.03,0.06,0.03,0.06,0.0,0.0,0.0,0.0,0.0
Loris Karius,2016-2017,Liverpool,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Keane,2016-2017,Burnley,35,35,3150,35.0,2,1,3,2,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0.06,0.03,0.09,0.06,0.09,0.0,0.0,0.0,0.0,0.0
Will Keane,2016-2017,Hull City,5,4,280,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Kelly,2016-2017,Crystal Palace,29,25,2123,23.6,0,2,2,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0
Kenedy,2016-2017,Watford,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenedy,2016-2017,Chelsea,1,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjoe Kenny,2016-2017,Everton,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wahbi Khazri,2016-2017,Sunderland,21,7,849,9.4,1,0,1,1,0,0,6,0,0.0,0.0,0.0,0.0,0,0,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0
Michael Kightly,2016-2017,Burnley,5,1,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy King,2016-2017,Leicester City,23,15,1446,16.1,1,0,1,1,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0.06,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0
Joshua King,2016-2017,Bournemouth,36,31,2713,30.1,16,2,18,14,2,3,1,0,0.0,0.0,0.0,0.0,0,0,0.53,0.07,0.6,0.46,0.53,0.0,0.0,0.0,0.0,0.0
Stephen Kingsley,2016-2017,Swansea City,13,12,1036,11.5,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0
Jan Kirchhoff,2016-2017,Sunderland,7,5,433,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ragnar Klavan,2016-2017,Liverpool,20,15,1410,15.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksandar Kolarov,2016-2017,Manchester City,29,27,2535,28.2,1,2,3,1,0,0,6,0,0.0,0.0,0.0,0.0,0,0,0.04,0.07,0.11,0.04,0.11,0.0,0.0,0.0,0.0,0.0
Vincent Kompany,2016-2017,Manchester City,11,10,820,9.1,3,0,3,3,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0.33,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0
Arouna Koné,2016-2017,Everton,5,0,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine Koné,2016-2017,Sunderland,30,29,2545,28.3,1,0,1,1,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0
Laurent Koscielny,2016-2017,Arsenal,33,33,2822,31.4,2,0,2,2,0,0,4,1,0.0,0.0,0.0,0.0,0,0,0.06,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0
Cheikhou Kouyaté,2016-2017,West Ham,31,31,2722,30.2,1,0,1,1,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.03,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0
Bojan Krkić,2016-2017,Stoke City,9,5,475,5.3,3,0,3,1,2,3,1,0,0.0,0.0,0.0,0.0,0,0,0.57,0.0,0.57,0.19,0.19,0.0,0.0,0.0,0.0,0.0
Adam Lallana,2016-2017,Liverpool,31,27,2348,26.1,8,6,14,8,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.31,0.23,0.54,0.31,0.54,0.0,0.0,0.0,0.0,0.0
Rickie Lambert,2016-2017,West Brom,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Érik Lamela,2016-2017,Tottenham,9,6,594,6.6,1,3,4,1,0,1,1,0,0.0,0.0,0.0,0.0,0,0,0.15,0.45,0.61,0.15,0.61,0.0,0.0,0.0,0.0,0.0
Manuel Lanzini,2016-2017,West Ham,35,31,2706,30.1,8,2,10,6,2,2,9,0,0.0,0.0,0.0,0.0,0,0,0.27,0.07,0.33,0.2,0.27,0.0,0.0,0.0,0.0,0.0
Sebastian Larsson,2016-2017,Sunderland,21,17,1469,16.3,0,1,1,0,0,0,4,1,0.0,0.0,0.0,0.0,0,0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Grant Leadbitter,2016-2017,Middlesbrough,13,7,710,7.9,1,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.13,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0
Joe Ledley,2016-2017,Crystal Palace,18,13,1160,12.9,1,1,2,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.08,0.08,0.16,0.08,0.16,0.0,0.0,0.0,0.0,0.0
Lucas Leiva,2016-2017,Liverpool,24,12,1112,12.4,0,2,2,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0
Jonathan Leko,2016-2017,West Brom,9,0,181,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Aaron Lennon,2016-2017,Everton,11,6,509,5.7,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.18,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0
Jeremain Lens,2016-2017,Sunderland,2,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joleon Lescott,2016-2017,Sunderland,2,1,124,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Lesniak,2016-2017,Tottenham,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse Lingard,2016-2017,Manchester Utd,25,18,1360,15.1,1,1,2,1,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.07,0.07,0.13,0.07,0.13,0.0,0.0,0.0,0.0,0.0
Jake Livermore,2016-2017,West Brom,16,15,1301,14.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
